Date,"('CLOSE', 'USO')","('HIGH', 'USO')","('LOW', 'USO')","('OPEN', 'USO')","('VOLUME', 'USO')"
2010-05-10,297.839996,300.000000,292.799988,298.000000,2289388
2010-05-11,294.079987,299.040009,293.040009,295.440002,1725938
2010-05-12,294.160004,297.600006,290.559998,295.119995,1615575
2010-05-13,289.040009,293.359985,288.640015,290.480011,2195338
2010-05-14,278.480011,285.920013,276.000000,285.279999,3031463
2010-05-17,271.040009,276.160004,267.600006,275.600006,3232363
2010-05-18,267.760010,276.720001,265.359985,276.079987,2968975
2010-05-19,268.079987,269.040009,261.440002,266.160004,3236213
2010-05-20,257.600006,262.399994,253.119995,259.359985,3788038
2010-05-21,258.160004,261.760010,253.600006,254.639999,2969038
2010-05-24,257.359985,260.320007,256.720001,259.200012,1413325
2010-05-25,254.800003,255.119995,247.440002,247.839996,2214625
2010-05-26,260.720001,263.519989,257.839996,257.839996,2384438
2010-05-27,274.480011,274.640015,267.200012,268.320007,2855538
2010-05-28,272.320007,276.079987,268.000000,273.519989,1373113
2010-06-01,265.440002,276.799988,265.040009,269.200012,1768463
2010-06-02,270.320007,271.679993,265.679993,266.880005,1307525
2010-06-03,274.079987,275.359985,265.760010,269.200012,2426550
2010-06-04,261.440002,270.320007,260.160004,268.720001,1877050
2010-06-07,260.720001,266.320007,259.600006,262.959991,1200400
2010-06-08,265.519989,266.000000,261.119995,263.519989,1334425
2010-06-09,271.600006,275.119995,270.720001,271.519989,2024813
2010-06-10,278.160004,280.000000,275.519989,277.440002,1348275
2010-06-11,273.839996,276.720001,270.079987,272.959991,1211800
2010-06-14,274.640015,279.279999,272.320007,277.760010,1074525
2010-06-15,281.839996,281.920013,276.559998,277.279999,1295438
2010-06-16,283.920013,285.839996,279.119995,280.559998,1397675
2010-06-17,281.119995,285.040009,280.079987,284.799988,1066800
2010-06-18,283.279999,283.679993,278.720001,279.679993,808013
2010-06-21,282.640015,288.320007,280.720001,287.760010,1222488
2010-06-22,280.000000,284.880005,280.000000,283.119995,962988
2010-06-23,273.920013,277.200012,271.519989,276.640015,1574688
2010-06-24,275.119995,276.720001,272.000000,275.200012,1000813
2010-06-25,285.279999,285.679993,278.079987,279.760010,1629613
2010-06-28,281.679993,283.040009,280.720001,282.720001,609725
2010-06-29,273.359985,274.320007,271.600006,273.839996,1382363
2010-06-30,271.679993,276.399994,268.720001,273.600006,1464750
2010-07-01,262.959991,269.359985,260.239990,269.040009,1742513
2010-07-02,260.799988,264.480011,258.559998,263.600006,952450
2010-07-06,260.880005,266.720001,258.160004,264.480011,1013525
2010-07-07,269.200012,269.359985,263.119995,263.200012,1659575
2010-07-08,273.839996,274.160004,268.640015,271.839996,1029125
2010-07-09,274.720001,276.079987,271.279999,272.720001,805425
2010-07-12,270.239990,274.320007,268.880005,272.720001,924900
2010-07-13,277.920013,278.720001,275.920013,276.000000,955000
2010-07-14,277.279999,281.440002,275.359985,276.559998,1084750
2010-07-15,276.640015,277.600006,271.679993,277.519989,1124588
2010-07-16,273.279999,275.040009,270.959991,274.959991,1076263
2010-07-19,275.679993,279.760010,272.079987,275.760010,1031063
2010-07-20,278.559998,279.040009,272.559998,273.200012,938363
2010-07-21,273.600006,281.040009,271.279999,280.720001,1098488
2010-07-22,283.359985,284.480011,278.959991,279.200012,1363200
2010-07-23,283.119995,284.399994,281.040009,281.920013,1073213
2010-07-26,282.799988,284.160004,281.519989,282.320007,672225
2010-07-27,277.359985,284.079987,275.200012,284.079987,1540938
2010-07-28,274.880005,277.040009,271.920013,275.519989,1219388
2010-07-29,280.480011,283.679993,276.480011,276.480011,1208575
2010-07-30,282.720001,283.119995,275.359985,276.000000,890800
2010-08-02,291.839996,292.799988,288.880005,289.440002,1144375
2010-08-03,295.279999,296.000000,291.519989,293.519989,1122313
2010-08-04,295.200012,297.119995,292.880005,295.279999,1150800
2010-08-05,293.679993,294.880005,292.079987,292.399994,634613
2010-08-06,289.600006,297.200012,286.399994,289.920013,1154200
2010-08-09,292.239990,292.320007,289.119995,290.880005,660738
2010-08-10,286.959991,288.959991,283.679993,285.920013,1010863
2010-08-11,277.920013,283.519989,277.920013,283.359985,1248225
2010-08-12,271.359985,276.399994,270.320007,273.279999,1191875
2010-08-13,270.320007,272.320007,268.559998,270.720001,864213
2010-08-16,268.880005,270.239990,267.920013,268.640015,795238
2010-08-17,270.959991,274.239990,270.239990,272.480011,813613
2010-08-18,269.440002,270.799988,264.239990,267.519989,1658600
2010-08-19,266.000000,269.519989,264.720001,269.279999,1007913
2010-08-20,263.600006,264.480011,261.519989,264.079987,1016713
2010-08-23,259.440002,265.040009,259.040009,263.359985,1108825
2010-08-24,254.160004,257.679993,254.000000,256.399994,1285038
2010-08-25,258.959991,259.040009,252.000000,254.240005,1685775
2010-08-26,260.959991,263.359985,258.880005,260.000000,1257300
2010-08-27,268.559998,268.559998,256.480011,261.200012,1743238
2010-08-30,264.160004,266.720001,264.000000,265.040009,759275
2010-08-31,255.360001,265.920013,254.720001,264.320007,1878563
2010-09-01,263.600006,265.119995,259.279999,259.760010,1433925
2010-09-02,267.119995,267.440002,260.720001,261.760010,935825
2010-09-03,264.720001,268.160004,260.640015,267.200012,1272075
2010-09-07,262.160004,265.519989,258.640015,262.399994,1076038
2010-09-08,265.119995,268.160004,262.640015,264.239990,907488
2010-09-09,263.119995,269.839996,262.799988,268.799988,1030350
2010-09-10,270.160004,270.559998,265.920013,267.119995,1033238
2010-09-13,272.239990,274.880005,271.440002,273.519989,927713
2010-09-14,271.119995,275.119995,269.760010,272.079987,997413
2010-09-15,267.920013,269.600006,266.399994,267.519989,1074263
2010-09-16,263.839996,267.679993,262.880005,266.959991,883813
2010-09-17,261.200012,265.440002,258.720001,264.799988,1199113
2010-09-20,265.760010,267.839996,261.679993,262.079987,954075
2010-09-21,261.200012,265.279999,260.799988,264.720001,1240788
2010-09-22,260.640015,264.799988,257.760010,263.839996,1505863
2010-09-23,261.359985,263.839996,257.600006,258.399994,895875
2010-09-24,267.200012,267.519989,263.440002,263.679993,1085675
2010-09-27,265.920013,268.880005,263.519989,268.799988,830150
2010-09-28,265.519989,269.040009,263.679993,265.760010,798163
2010-09-29,271.519989,272.640015,263.839996,265.519989,1315563
2010-09-30,278.720001,279.679993,273.519989,275.839996,1680425
2010-10-01,285.040009,285.040009,280.720001,282.799988,1770588
2010-10-04,284.720001,287.440002,283.600006,285.760010,1232088
2010-10-05,288.720001,289.519989,285.760010,287.200012,1567163
2010-10-06,290.239990,293.359985,287.519989,288.880005,1317875
2010-10-07,283.679993,292.880005,282.640015,292.799988,1371150
2010-10-08,289.200012,289.839996,284.399994,284.959991,974925
2010-10-11,284.799988,288.720001,284.799988,286.799988,575063
2010-10-12,285.200012,286.880005,283.040009,286.720001,900250
2010-10-13,289.279999,290.880005,287.920013,288.559998,713588
2010-10-14,288.000000,292.320007,286.720001,288.799988,878350
2010-10-15,283.760010,288.799988,281.519989,288.160004,1048113
2010-10-18,290.239990,290.239990,283.839996,284.799988,1029438
2010-10-19,276.959991,284.239990,276.480011,281.760010,1828638
2010-10-20,284.720001,285.440002,277.519989,277.600006,1218988
2010-10-21,278.799988,285.119995,276.880005,283.279999,1138513
2010-10-22,283.920013,283.920013,278.799988,281.040009,877863
2010-10-25,284.559998,287.839996,281.600006,286.880005,945250
2010-10-26,285.440002,286.559998,282.959991,283.600006,613125
2010-10-27,283.359985,283.839996,278.320007,282.480011,1026613
2010-10-28,283.119995,285.359985,281.760010,285.279999,643800
2010-10-29,281.359985,283.200012,278.480011,282.239990,754925
2010-11-01,286.480011,289.600006,285.760010,289.119995,1081375
2010-11-02,290.160004,291.440002,288.720001,290.079987,890288
2010-11-03,293.920013,295.040009,288.959991,291.679993,1653200
2010-11-04,299.920013,300.160004,296.720001,298.480011,1467550
2010-11-05,301.200012,301.200012,297.200012,299.200012,977800
2010-11-08,300.239990,301.200012,297.119995,299.440002,1108375
2010-11-09,296.399994,302.480011,295.359985,302.160004,1341425
2010-11-10,304.320007,304.480011,298.880005,300.559998,1945975
2010-11-11,302.720001,304.320007,302.079987,303.200012,1106150
2010-11-12,291.760010,299.279999,291.760010,298.079987,1769275
2010-11-15,292.000000,295.359985,291.440002,294.799988,958938
2010-11-16,283.600006,288.959991,283.440002,288.559998,1862513
2010-11-17,277.839996,284.880005,276.880005,282.559998,2889638
2010-11-18,284.000000,284.640015,280.640015,282.239990,1548025
2010-11-19,281.760010,282.000000,278.320007,281.200012,953150
2010-11-22,280.399994,280.799988,276.880005,280.000000,932000
2010-11-23,279.600006,281.279999,276.399994,277.920013,1357575
2010-11-24,288.640015,288.640015,279.040009,280.079987,1282588
2010-11-26,287.760010,287.760010,285.839996,286.399994,290550
2010-11-29,294.239990,294.480011,286.880005,289.839996,1231913
2010-11-30,288.320007,293.679993,288.320007,290.640015,893213
2010-12-01,297.600006,298.320007,289.600006,293.600006,1192538
2010-12-02,302.160004,302.399994,296.720001,297.119995,871863
2010-12-03,306.480011,307.119995,300.640015,301.279999,1333225
2010-12-06,305.760010,307.600006,304.160004,306.160004,749538
2010-12-07,302.399994,309.920013,302.320007,309.760010,957588
2010-12-08,303.679993,305.359985,299.839996,303.839996,952100
2010-12-09,303.519989,305.519989,301.040009,303.920013,950388
2010-12-10,301.279999,304.000000,299.040009,303.679993,671688
2010-12-13,303.119995,306.880005,301.519989,306.000000,714738
2010-12-14,303.200012,305.279999,301.440002,302.720001,554350
2010-12-15,303.920013,305.920013,300.239990,300.239990,994550
2010-12-16,302.160004,304.399994,301.440002,303.760010,687625
2010-12-17,302.480011,304.320007,301.440002,302.160004,842250
2010-12-20,304.399994,305.600006,299.359985,303.200012,694113
2010-12-21,306.320007,306.959991,304.320007,305.119995,529850
2010-12-22,309.119995,309.920013,307.440002,308.079987,637263
2010-12-23,311.839996,312.640015,308.799988,308.959991,549375
2010-12-27,309.679993,311.359985,308.799988,310.399994,480525
2010-12-28,311.279999,312.239990,310.239990,311.519989,497800
2010-12-29,310.559998,311.920013,310.399994,311.600006,388438
2010-12-30,304.959991,308.559998,303.679993,307.600006,899013
2010-12-31,312.000000,314.000000,303.760010,304.079987,978450
2011-01-03,312.399994,315.839996,312.000000,314.720001,607838
2011-01-04,304.640015,312.079987,301.519989,312.000000,1758150
2011-01-05,308.160004,309.760010,300.640015,302.399994,1582125
2011-01-06,301.440002,306.559998,299.600006,306.480011,1399413
2011-01-07,301.359985,304.880005,297.440002,303.440002,1025713
2011-01-10,305.359985,306.000000,302.399994,304.640015,980450
2011-01-11,311.040009,311.119995,305.679993,307.359985,883925
2011-01-12,311.920013,314.160004,311.040009,312.320007,933125
2011-01-13,309.200012,313.519989,308.799988,312.000000,800413
2011-01-14,311.359985,311.600006,307.519989,308.079987,762175
2011-01-18,309.839996,312.000000,307.839996,307.920013,718000
2011-01-19,308.320007,311.760010,307.519989,311.760010,811050
2011-01-20,300.559998,302.880005,298.239990,302.000000,1706900
2011-01-21,300.079987,302.000000,298.799988,300.799988,1025725
2011-01-24,295.440002,296.720001,293.359985,295.200012,1337175
2011-01-25,290.160004,292.239990,289.440002,291.760010,1207738
2011-01-26,294.799988,294.880005,288.399994,290.320007,1378350
2011-01-27,287.519989,293.679993,287.440002,292.799988,1232088
2011-01-28,300.640015,301.679993,289.839996,290.000000,3782888
2011-01-31,308.880005,312.079987,298.000000,298.239990,3422113
2011-02-01,304.559998,310.720001,304.000000,309.359985,2034363
2011-02-02,305.440002,308.480011,302.799988,304.880005,1462100
2011-02-03,304.720001,307.119995,302.480011,306.239990,1053413
2011-02-04,298.720001,307.519989,297.279999,307.040009,2158938
2011-02-07,293.279999,298.959991,293.279999,297.679993,1369588
2011-02-08,293.119995,296.160004,290.239990,291.040009,2169475
2011-02-09,292.000000,295.359985,290.320007,293.200012,1278013
2011-02-10,292.320007,294.880005,290.079987,290.399994,1690075
2011-02-11,288.399994,292.160004,286.959991,290.239990,1839125
2011-02-14,287.040009,292.320007,286.239990,289.519989,1743525
2011-02-15,283.119995,288.160004,281.760010,287.839996,1365950
2011-02-16,284.239990,287.200012,281.679993,285.200012,2396188
2011-02-17,288.480011,288.640015,284.079987,284.239990,1642213
2011-02-18,290.880005,294.160004,287.200012,291.040009,2012000
2011-02-22,307.920013,312.399994,302.320007,312.399994,4715688
2011-02-23,318.399994,323.279999,310.799988,312.000000,5812038
2011-02-24,311.760010,324.799988,309.279999,322.000000,6136450
2011-02-25,317.440002,318.399994,312.480011,314.959991,2203313
2011-02-28,313.519989,317.760010,312.799988,315.600006,1713025
2011-03-01,323.839996,324.239990,315.839996,316.160004,2730763
2011-03-02,331.119995,331.200012,321.920013,325.200012,3260325
2011-03-03,329.440002,330.640015,323.920013,327.359985,2316225
2011-03-04,338.640015,339.359985,332.559998,333.839996,3464438
2011-03-07,338.959991,342.640015,338.000000,342.000000,3250138
2011-03-08,338.480011,340.799988,335.279999,340.559998,2495288
2011-03-09,336.399994,341.600006,336.160004,341.279999,2142625
2011-03-10,331.200012,337.200012,325.760010,334.079987,3843250
2011-03-11,325.519989,328.160004,322.880005,323.279999,3365238
2011-03-14,327.279999,327.600006,322.239990,325.040009,1597775
2011-03-15,315.119995,320.239990,313.200012,315.040009,3371613
2011-03-16,317.440002,321.519989,313.600006,317.359985,3139538
2011-03-17,325.519989,329.200012,321.679993,322.880005,1889975
2011-03-18,327.760010,328.079987,322.959991,324.880005,3311925
2011-03-21,329.040009,331.679993,328.079987,330.160004,1596588
2011-03-22,335.440002,336.239990,327.600006,328.559998,2061925
2011-03-23,336.880005,340.000000,335.920013,336.880005,2006263
2011-03-24,336.399994,340.320007,334.880005,338.239990,1573688
2011-03-25,337.440002,338.640015,334.000000,335.760010,1554963
2011-03-28,331.359985,335.279999,331.359985,331.519989,1530250
2011-03-29,334.640015,335.600006,330.559998,331.920013,985813
2011-03-30,333.279999,336.160004,330.640015,333.519989,871988
2011-03-31,340.799988,341.440002,337.600006,339.440002,1651488
2011-04-01,345.359985,345.679993,339.839996,341.760010,1877400
2011-04-04,346.079987,347.119995,344.000000,344.959991,1277363
2011-04-05,344.799988,347.119995,344.079987,344.959991,1228700
2011-04-06,346.959991,348.720001,344.959991,346.959991,1359313
2011-04-07,351.920013,352.880005,346.399994,347.920013,1181238
2011-04-08,361.200012,361.600006,354.640015,355.519989,1566913
2011-04-11,349.119995,359.040009,348.640015,358.320007,1811475
2011-04-12,338.399994,346.000000,337.359985,345.920013,2267438
2011-04-13,342.000000,343.600006,336.799988,341.440002,1737775
2011-04-14,346.239990,346.799988,340.959991,341.600006,1232000
2011-04-15,349.679993,351.679993,343.600006,344.720001,1409050
2011-04-18,343.040009,345.519989,340.399994,345.279999,1353313
2011-04-19,343.600006,346.640015,340.000000,340.959991,958600
2011-04-20,353.760010,354.799988,346.880005,347.679993,1559825
2011-04-21,356.559998,357.119995,352.720001,353.519989,822338
2011-04-25,356.239990,359.119995,352.959991,358.959991,830038
2011-04-26,355.839996,357.600006,354.320007,355.519989,725000
2011-04-27,360.160004,360.320007,351.760010,356.559998,1545713
2011-04-28,358.640015,362.079987,354.880005,358.480011,1435813
2011-04-29,361.200012,362.799988,357.679993,359.200012,838863
2011-05-02,359.440002,364.799988,359.359985,359.920013,1527363
2011-05-03,352.640015,358.640015,350.399994,358.079987,2006300
2011-05-04,346.079987,352.079987,344.640015,351.359985,1802538
2011-05-05,314.559998,336.399994,312.160004,335.920013,7612500
2011-05-06,310.959991,325.200012,308.000000,313.920013,5262113
2011-05-09,326.959991,328.320007,314.239990,315.279999,2771163
2011-05-10,328.640015,330.079987,319.839996,321.760010,1925713
2011-05-11,314.799988,325.519989,309.760010,325.359985,3534950
2011-05-12,314.239990,318.959991,304.959991,309.679993,3776275
2011-05-13,315.519989,316.880005,308.239990,314.160004,2574263
2011-05-16,308.079987,316.160004,307.600006,314.079987,1908113
2011-05-17,308.399994,308.880005,301.760010,306.000000,2480788
2011-05-18,316.000000,320.239990,311.760010,313.359985,1951563
2011-05-19,312.559998,318.399994,311.519989,316.480011,1713400
2011-05-20,315.760010,317.040009,304.239990,311.519989,2695300
2011-05-23,307.760010,309.839996,304.239990,306.480011,2125000
2011-05-24,314.239990,316.000000,309.200012,314.079987,1678688
2011-05-25,319.440002,320.799988,311.600006,311.760010,2450625
2011-05-26,316.799988,319.920013,314.559998,318.720001,1549638
2011-05-27,317.679993,318.799988,316.000000,318.000000,944713
2011-05-31,324.000000,325.920013,321.679993,325.279999,1289788
2011-06-01,316.160004,324.480011,315.440002,324.320007,1554838
2011-06-02,317.440002,318.559998,310.880005,317.359985,1962625
2011-06-03,317.279999,317.760010,310.799988,311.440002,1494163
2011-06-06,312.000000,315.600006,311.119995,315.200012,1375575
2011-06-07,312.399994,314.720001,308.559998,311.839996,1154825
2011-06-08,318.799988,321.600006,314.799988,314.799988,2270475
2011-06-09,321.119995,323.200012,318.079987,320.000000,1108750
2011-06-10,312.559998,316.880005,311.279999,316.640015,1447813
2011-06-13,306.079987,312.399994,303.600006,309.760010,1592013
2011-06-14,312.799988,313.600006,307.040009,307.040009,1052950
2011-06-15,300.640015,315.119995,296.559998,311.679993,2538400
2011-06-16,299.359985,300.959991,297.600006,299.760010,1314550
2011-06-17,293.040009,296.239990,289.600006,294.000000,1662613
2011-06-20,293.760010,294.559998,290.640015,291.920013,854000
2011-06-21,294.320007,297.760010,291.600006,295.519989,1221725
2011-06-22,296.799988,300.399994,295.279999,295.760010,1117313
2011-06-23,288.079987,288.880005,281.679993,286.000000,3160463
2011-06-24,286.480011,287.040009,281.920013,285.519989,1497338
2011-06-27,285.119995,286.320007,281.119995,282.640015,912338
2011-06-28,291.359985,291.679993,285.519989,287.040009,1219063
2011-06-29,297.839996,300.799988,291.519989,291.839996,1981775
2011-06-30,297.920013,300.720001,294.640015,297.839996,1228713
2011-07-01,297.200012,299.359985,293.279999,295.760010,1261250
2011-07-05,303.679993,305.839996,301.040009,301.760010,1098488
2011-07-06,303.119995,305.119995,301.440002,303.839996,947038
2011-07-07,308.880005,311.839996,307.359985,308.959991,1710113
2011-07-08,302.399994,304.720001,300.000000,304.079987,1151125
2011-07-11,298.320007,301.040009,295.440002,298.239990,1062188
2011-07-12,303.440002,305.760010,295.839996,297.200012,1397275
2011-07-13,306.799988,310.959991,302.640015,304.160004,1326188
2011-07-14,300.399994,310.000000,296.480011,309.440002,1365400
2011-07-15,305.040009,306.239990,302.399994,302.559998,1214825
2011-07-18,300.720001,301.839996,296.799988,301.600006,1072438
2011-07-19,306.000000,308.959991,304.959991,305.279999,985175
2011-07-20,307.200012,308.959991,302.559998,308.160004,916038
2011-07-21,309.760010,312.640015,307.679993,308.720001,1131488
2011-07-22,311.440002,312.720001,308.000000,308.640015,623650
2011-07-25,309.440002,311.440002,307.679993,308.000000,500625
2011-07-26,310.480011,314.000000,305.119995,308.320007,1130375
2011-07-27,303.760010,307.920013,303.440002,307.600006,1307450
2011-07-28,303.279999,305.920013,302.239990,304.160004,637775
2011-07-29,299.359985,300.720001,297.600006,298.239990,1154575
2011-08-01,297.600006,307.760010,291.679993,307.119995,1693450
2011-08-02,291.200012,298.640015,290.720001,294.720001,1312188
2011-08-03,286.880005,291.760010,284.720001,291.519989,1776650
2011-08-04,269.839996,285.200012,268.640015,284.959991,3415875
2011-08-05,271.600006,274.559998,263.200012,272.000000,2794350
2011-08-08,252.080002,263.920013,250.240005,260.399994,3487925
2011-08-09,252.960007,258.640015,242.479996,255.759995,3901175
2011-08-10,254.240005,259.359985,248.240005,251.919998,3024450
2011-08-11,266.399994,268.079987,255.440002,257.839996,2704725
2011-08-12,265.839996,272.480011,265.040009,270.799988,1436288
2011-08-15,273.760010,274.320007,269.119995,269.279999,1308450
2011-08-16,270.640015,273.760010,267.600006,269.760010,1607850
2011-08-17,272.079987,277.040009,271.200012,275.279999,1729800
2011-08-18,253.759995,264.720001,252.479996,264.160004,2415463
2011-08-19,256.959991,260.160004,251.600006,251.759995,2069425
2011-08-22,261.760010,263.359985,254.800003,261.760010,1795238
2011-08-23,267.359985,268.320007,259.040009,263.119995,2177075
2011-08-24,264.640015,268.880005,263.119995,266.000000,1613138
2011-08-25,263.760010,268.959991,257.920013,267.679993,1458750
2011-08-26,265.200012,266.000000,257.679993,262.239990,1786850
2011-08-29,271.679993,272.160004,269.519989,271.760010,878963
2011-08-30,275.519989,277.040009,269.760010,271.839996,1170488
2011-08-31,276.079987,278.079987,273.920013,274.640015,1180913
2011-09-01,275.760010,279.119995,274.640015,275.839996,1069813
2011-09-02,269.119995,271.519989,265.359985,266.959991,1486263
2011-09-06,268.720001,268.880005,260.799988,260.959991,1113663
2011-09-07,277.519989,278.559998,271.519989,272.160004,1347688
2011-09-08,275.679993,280.000000,275.119995,277.200012,1162363
2011-09-09,270.799988,271.760010,266.000000,269.519989,1362850
2011-09-12,275.359985,275.920013,268.399994,269.519989,1212250
2011-09-13,278.799988,280.640015,275.200012,276.959991,1215288
2011-09-14,274.720001,278.640015,273.440002,277.920013,1371700
2011-09-15,276.799988,279.679993,276.239990,277.839996,1128550
2011-09-16,273.119995,277.600006,270.160004,277.200012,1305113
2011-09-19,266.320007,267.679993,263.119995,266.079987,1082425
2011-09-20,267.440002,271.519989,265.600006,266.640015,957788
2011-09-21,263.359985,272.480011,263.279999,267.920013,1527750
2011-09-22,249.039993,254.639999,246.800003,251.199997,2741138
2011-09-23,248.720001,250.399994,244.720001,245.520004,1998513
2011-09-26,251.759995,252.000000,241.839996,245.679993,1327050
2011-09-27,258.959991,262.640015,256.640015,256.959991,1557575
2011-09-28,250.000000,259.920013,249.360001,259.040009,1605725
2011-09-29,255.759995,260.079987,253.279999,257.119995,1721075
2011-09-30,243.919998,252.559998,243.679993,248.720001,1956825
2011-10-03,237.919998,246.559998,237.679993,240.080002,2077275
2011-10-04,239.279999,241.440002,232.800003,235.199997,2407575
2011-10-05,246.720001,247.199997,238.240005,240.479996,2471875
2011-10-06,255.839996,256.640015,244.960007,245.919998,1749313
2011-10-07,256.320007,259.359985,251.919998,257.760010,1969875
2011-10-10,265.920013,266.399994,261.440002,261.839996,1426413
2011-10-11,264.079987,268.239990,261.200012,262.799988,1523075
2011-10-12,263.359985,267.600006,263.119995,265.760010,930425
2011-10-13,261.200012,263.920013,257.519989,260.640015,1275550
2011-10-14,270.959991,270.959991,266.640015,269.279999,1035188
2011-10-17,267.440002,269.359985,266.000000,268.399994,814338
2011-10-18,273.200012,275.600006,265.119995,269.040009,1282513
2011-10-19,266.480011,277.040009,265.760010,273.200012,1324513
2011-10-20,266.640015,267.519989,260.160004,265.920013,1495313
2011-10-21,270.799988,274.480011,268.320007,271.359985,1140925
2011-10-24,283.040009,283.760010,272.160004,272.320007,2074325
2011-10-25,286.399994,291.920013,284.880005,288.320007,2940038
2011-10-26,280.480011,287.119995,278.000000,286.720001,2241438
2011-10-27,289.679993,291.040009,285.839996,288.079987,1520713
2011-10-28,288.239990,289.920013,284.720001,285.279999,1023088
2011-10-31,285.920013,288.799988,282.160004,283.679993,1201075
2011-11-01,281.600006,284.880005,276.320007,277.040009,1941700
2011-11-02,285.359985,289.279999,283.279999,288.480011,1282300
2011-11-03,290.559998,292.160004,285.760010,289.040009,1359213
2011-11-04,291.679993,291.839996,286.880005,290.399994,1222525
2011-11-07,296.720001,296.720001,291.760010,293.839996,2039600
2011-11-08,299.440002,299.519989,295.359985,298.079987,1358800
2011-11-09,296.000000,302.000000,291.920013,294.799988,2530225
2011-11-10,301.760010,303.600006,297.600006,300.880005,1540038
2011-11-11,305.679993,306.079987,302.880005,302.880005,1187588
2011-11-14,302.880005,304.399994,300.559998,303.600006,1095575
2011-11-15,307.440002,308.559998,304.079987,304.959991,1679950
2011-11-16,314.720001,317.920013,312.559998,314.799988,2814250
2011-11-17,305.839996,313.760010,303.920013,312.559998,2386913
2011-11-18,302.559998,307.440002,298.799988,307.040009,1540513
2011-11-21,300.720001,301.359985,294.320007,299.279999,1604513
2011-11-22,302.559998,304.959991,298.640015,301.760010,1138625
2011-11-23,297.279999,299.760010,294.640015,296.959991,1434163
2011-11-25,297.279999,301.119995,295.679993,296.640015,575613
2011-11-28,302.799988,307.040009,300.160004,306.480011,1404950
2011-11-29,308.399994,309.359985,304.320007,305.440002,2251888
2011-11-30,310.239990,314.000000,309.679993,312.480011,2405613
2011-12-01,308.880005,312.640015,305.440002,309.279999,1174113
2011-12-02,312.239990,312.720001,308.239990,311.040009,1166438
2011-12-05,312.079987,316.000000,309.679993,315.760010,1096500
2011-12-06,312.000000,313.279999,309.920013,311.119995,1107938
2011-12-07,310.480011,313.200012,307.920013,312.559998,1054288
2011-12-08,302.239990,309.200012,301.760010,308.160004,1398388
2011-12-09,308.000000,308.079987,301.600006,302.239990,825500
2011-12-12,303.040009,303.920013,301.359985,303.679993,818825
2011-12-13,308.880005,312.720001,304.559998,304.559998,2517288
2011-12-14,293.279999,300.640015,291.040009,299.200012,2901813
2011-12-15,289.040009,295.519989,288.399994,295.200012,1577088
2011-12-16,290.160004,292.000000,285.839996,289.440002,1572350
2011-12-19,289.600006,291.600006,287.440002,291.119995,927275
2011-12-20,300.480011,300.880005,297.760010,298.399994,1255200
2011-12-21,304.880005,305.920013,300.160004,301.359985,1341000
2011-12-22,306.239990,308.399994,305.679993,306.160004,672100
2011-12-23,307.920013,308.880005,306.959991,307.760010,270275
2011-12-27,312.480011,313.679993,307.679993,307.920013,979263
2011-12-28,306.720001,311.119995,305.519989,311.040009,706788
2011-12-29,307.279999,307.679993,302.959991,307.119995,1115538
2011-12-30,304.880005,307.920013,303.920013,304.799988,514288
2012-01-03,317.519989,318.000000,313.920013,313.920013,1546238
2012-01-04,318.160004,319.679993,315.040009,316.000000,1726600
2012-01-05,313.359985,318.799988,312.959991,315.920013,1474950
2012-01-06,313.760010,315.119995,310.880005,315.119995,1220075
2012-01-09,312.640015,313.119995,308.480011,312.880005,938663
2012-01-10,314.720001,317.839996,314.640015,316.559998,882788
2012-01-11,311.359985,314.480011,309.920013,312.720001,1107638
2012-01-12,304.480011,317.279999,303.600006,314.320007,2293825
2012-01-13,305.279999,305.679993,301.119995,303.200012,1408650
2012-01-17,310.320007,310.720001,306.480011,308.720001,1271813
2012-01-18,310.640015,312.239990,307.519989,311.040009,1556900
2012-01-19,309.519989,312.880005,307.760010,312.640015,1315213
2012-01-20,302.239990,305.600006,301.440002,305.359985,1650700
2012-01-23,307.119995,308.160004,303.679993,304.160004,1058813
2012-01-24,304.799988,305.600006,302.000000,302.399994,808288
2012-01-25,306.799988,308.640015,299.920013,302.559998,1774825
2012-01-26,306.959991,311.679993,305.119995,311.519989,881725
2012-01-27,306.399994,309.359985,304.720001,306.239990,905850
2012-01-30,304.079987,306.239990,302.640015,303.440002,668700
2012-01-31,302.559998,310.720001,300.880005,310.640015,1210913
2012-02-01,299.040009,305.839996,298.799988,305.040009,1295413
2012-02-02,297.040009,298.559998,293.440002,297.279999,1146975
2012-02-03,300.720001,301.359985,296.559998,297.920013,1430913
2012-02-06,298.640015,300.239990,297.040009,298.640015,765763
2012-02-07,303.600006,304.640015,296.320007,296.559998,1279625
2012-02-08,304.320007,307.519989,301.519989,306.880005,1130725
2012-02-09,306.640015,307.839996,305.200012,307.119995,582938
2012-02-10,304.160004,304.160004,300.079987,300.399994,751075
2012-02-13,309.519989,310.320007,305.200012,308.079987,1801000
2012-02-14,310.720001,312.799988,308.079987,312.480011,1052325
2012-02-15,313.440002,313.440002,310.959991,312.480011,1107075
2012-02-16,314.239990,315.200012,311.440002,312.239990,795000
2012-02-17,318.000000,318.000000,315.440002,317.679993,986850
2012-02-21,324.640015,325.920013,320.320007,321.040009,1423688
2012-02-22,324.720001,326.640015,323.440002,324.000000,1106025
2012-02-23,330.959991,331.279999,322.799988,324.480011,1214988
